baseline_id,guide_code,title,profile_level,procedure_role,photo_matchability,primary_rank,wp_id,profile_wp_title,source_wp_title,source_wp_section,base_ttl_owners,status
ci_unrelated_action_filter1,G-24-2011,기계류의 방사성 물질로부터 위험을 줄이기 위한 안전가이드,exclusive,field_control,photo_actionable,4,WP-G24-05,작업자를 위한 방지대책,작업자를 위한 방지대책,6,G-24-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-26-2013,사업장의 조명에 관한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G26-01,조명 문제점 진단,조명 문제점 진단,4.1,G-26-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-26-2013,사업장의 조명에 관한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G26-02,조명 개선 조치,조명 개선 조치,4.1,G-26-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-26-2013,사업장의 조명에 관한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G26-03,눈부심 방지 조치,눈부심 방지 조치,4.2,G-26-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-28-2016,요양시설의 안전에 관한 기술지침,exclusive,field_control,photo_actionable,1,WP-G28-03,욕실 이용자 화상위험 사전 점검,욕실 이용자 화상위험 사전 점검,6.1,G-28-2016,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-29-2011,굴착작업 시 지하 매설물 위험 방지를 위한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G29-03,케이블 및 배관 위치탐지,케이블 및 배관 위치탐지,5.3,G-29-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-29-2011,굴착작업 시 지하 매설물 위험 방지를 위한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G29-04,안전한 굴착 실행,안전한 굴착 실행,5.4,G-29-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-29-2011,굴착작업 시 지하 매설물 위험 방지를 위한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G29-06,굴착구역 복구 및 경고표지,굴착구역 복구 및 경고표지,5.4,G-29-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-29-2011,굴착작업 시 지하 매설물 위험 방지를 위한 기술지침,domain_specific,field_control,photo_actionable,4,WP-G29-02,지하 매설물 정보 수집,지하 매설물 정보 수집,5.2,G-29-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-29-2011,굴착작업 시 지하 매설물 위험 방지를 위한 기술지침,domain_specific,field_control,photo_actionable,5,WP-G29-05,매설물 유형별 위험 방지,매설물 유형별 위험 방지,6,G-29-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-29-2011,굴착작업 시 지하 매설물 위험 방지를 위한 기술지침,domain_specific,field_control,photo_actionable,6,WP-G29-07,응급처치 및 사고 대응,응급처치 및 사고 대응,7,G-29-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-32-2016,임산부 근로자의 유해위험요인 관리에 관한 기술지침,exclusive,management_program,photo_conditional_followup,1,WP-G32-01,물리적 유해위험요인 평가 및 관리,물리적 유해위험요인 평가 및 관리,4.1,G-32-2016,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-32-2016,임산부 근로자의 유해위험요인 관리에 관한 기술지침,exclusive,management_program,photo_conditional_followup,2,WP-G32-02,생물학적 유해위험요인 평가 및 관리,생물학적 유해위험요인 평가 및 관리,4.2,G-32-2016,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-32-2016,임산부 근로자의 유해위험요인 관리에 관한 기술지침,exclusive,management_program,photo_conditional_followup,3,WP-G32-03,화학적 유해위험요인 평가 및 관리,화학적 유해위험요인 평가 및 관리,4.3,G-32-2016,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-32-2016,임산부 근로자의 유해위험요인 관리에 관한 기술지침,exclusive,management_program,photo_conditional_followup,4,WP-G32-04,작업조건 개선 및 편의시설 제공,작업조건 개선 및 편의시설 제공,4.4,G-32-2016,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-34-2012,도기 생산 시 건강 유해물질 관리 기술지침,exclusive,field_control,photo_actionable,1,WP-G34-01,실리카 원료 취급 작업,실리카 원료 취급 작업,6.1,G-34-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-34-2012,도기 생산 시 건강 유해물질 관리 기술지침,exclusive,field_control,photo_actionable,2,WP-G34-02,납 및 유약 취급 작업,납 및 유약 취급 작업,6.2,G-34-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-34-2012,도기 생산 시 건강 유해물질 관리 기술지침,exclusive,field_control,photo_actionable,3,WP-G34-03,설비 유지보수 및 세척,설비 유지보수 및 세척,6.3,G-34-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-36-2012,안전보건표지에 관한 기술지침,general,field_control,photo_actionable,1,WP-G36-01,안전보건표지 설치,안전보건표지 설치,5.3,G-36-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-36-2012,안전보건표지에 관한 기술지침,general,field_control,photo_actionable,2,WP-G36-02,안전보건표지 유지관리,안전보건표지 유지관리,5.2,G-36-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-36-2012,안전보건표지에 관한 기술지침,general,field_control,photo_actionable,3,WP-G36-03,화재안전표지 설치 및 관리,화재안전표지 설치 및 관리,6,G-36-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-37-2012,근로자의 일반적인 건강관리에 관한 지침,general,field_control,photo_actionable,1,WP-G37-06,결과 기록 및 조치,결과 기록 및 조치,5.(4).(사),G-37-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-37-2012,근로자의 일반적인 건강관리에 관한 지침,general,field_control,photo_actionable,2,WP-G37-04,유해인자 조사 및 의학적 검사,유해인자 조사 및 의학적 검사,5.(4).(다),G-37-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-37-2012,근로자의 일반적인 건강관리에 관한 지침,general,field_control,photo_actionable,3,WP-G37-01,건강관리 목적 설정 및 근로자 참여,건강관리 목적 설정 및 근로자 참여,5.(1),G-37-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-37-2012,근로자의 일반적인 건강관리에 관한 지침,general,field_control,photo_actionable,4,WP-G37-02,건강관리 프로그램 선정,건강관리 프로그램 선정,5.(3),G-37-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-37-2012,근로자의 일반적인 건강관리에 관한 지침,general,field_control,photo_actionable,5,WP-G37-05,생물학적 및 병리학적 모니터링,생물학적 및 병리학적 모니터링,5.(4).(마),G-37-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-4-2011,배관내 이송물질 표시에 관한 안전가이드,domain_specific,field_control,photo_actionable,1,WP-G4-01,이송물질 분류 및 위험도 파악,이송물질 분류 및 위험도 파악,5.1,G-4-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-4-2011,배관내 이송물질 표시에 관한 안전가이드,domain_specific,field_control,photo_actionable,2,WP-G4-02,색상 및 표지 결정,색상 및 표지 결정,5.3,G-4-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-4-2011,배관내 이송물질 표시에 관한 안전가이드,domain_specific,field_control,photo_actionable,3,WP-G4-03,표지 부착 및 가시성 확인,표지 부착 및 가시성 확인,4,G-4-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-40-2012,해상운송을 위한 포장·운반 및 선적에 관한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G40-05,선적 및 인도,선적 및 인도,7,G-40-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-40-2012,해상운송을 위한 포장·운반 및 선적에 관한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G40-03,운송 서류 준비 및 확인,운송 서류 준비 및 확인,7,G-40-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-40-2012,해상운송을 위한 포장·운반 및 선적에 관한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G40-02,화물 적재 및 고정,화물 적재 및 고정,6.1,G-40-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-41-2012,훈증작업 시 유해물질의 관리에 관한 기술지침,exclusive,measurement_analysis,photo_unmatchable,1,WP-G41-03,지침 마련 및 교육·훈련,지침 마련 및 교육·훈련,6.1,G-41-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-41-2012,훈증작업 시 유해물질의 관리에 관한 기술지침,exclusive,measurement_analysis,photo_unmatchable,2,WP-G41-04,훈증작업 수행,훈증작업 수행,7.1,G-41-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-41-2012,훈증작업 시 유해물질의 관리에 관한 기술지침,exclusive,measurement_analysis,photo_unmatchable,3,WP-G41-05,훈증작업 후 환풍 및 모니터링,훈증작업 후 환풍 및 모니터링,7.1,G-41-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-41-2012,훈증작업 시 유해물질의 관리에 관한 기술지침,exclusive,measurement_analysis,photo_unmatchable,4,WP-G41-01,훈증작업 평가,훈증작업 평가,4.1,G-41-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-41-2012,훈증작업 시 유해물질의 관리에 관한 기술지침,exclusive,measurement_analysis,photo_unmatchable,5,WP-G41-02,관리전략 수립 및 노출 관리,관리전략 수립 및 노출 관리,5.1,G-41-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-41-2012,훈증작업 시 유해물질의 관리에 관한 기술지침,exclusive,measurement_analysis,photo_unmatchable,6,WP-G41-06,작업환경측정,작업환경측정,8.1,G-41-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-41-2012,훈증작업 시 유해물질의 관리에 관한 기술지침,exclusive,measurement_analysis,photo_unmatchable,7,WP-G41-07,개인 보호구 유지관리 및 검사,개인 보호구 유지관리 및 검사,9.1,G-41-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-44-2011,수공구 사용 안전지침,domain_specific,field_control,photo_actionable,1,WP-G44-03,"절단공구(칼, 톱, 가위, 끌 등) 사용 작업","절단공구(칼, 톱, 가위, 끌 등) 사용 작업",6.2,G-44-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-44-2011,수공구 사용 안전지침,domain_specific,field_control,photo_actionable,2,WP-G44-01,수공구 선택 및 사전 점검,수공구 선택 및 사전 점검,5,G-44-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-44-2011,수공구 사용 안전지침,domain_specific,field_control,photo_actionable,3,WP-G44-02,"조립공구(렌치, 드라이버, 플라이어 등) 사용 작업","조립공구(렌치, 드라이버, 플라이어 등) 사용 작업",6.1,G-44-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-44-2011,수공구 사용 안전지침,domain_specific,field_control,photo_actionable,4,WP-G44-04,타격공구(해머 등) 사용 작업,타격공구(해머 등) 사용 작업,6.3,G-44-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-44-2011,수공구 사용 안전지침,domain_specific,field_control,photo_actionable,5,WP-G44-06,수공구 사후 관리 및 보관,수공구 사후 관리 및 보관,7.2,G-44-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-47-2012,촬영작업 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G47-05,수상 촬영작업,수상 촬영작업,5.7,G-47-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-47-2012,촬영작업 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G47-01,촬영 전 위험성 평가,촬영 전 위험성 평가,4,G-47-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-47-2012,촬영작업 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G47-02,조명기구 설치 및 관리,조명기구 설치 및 관리,5.3,G-47-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-47-2012,촬영작업 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,4,WP-G47-03,카메라 장비 운반,카메라 장비 운반,5.4,G-47-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-47-2012,촬영작업 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,5,WP-G47-04,고소 촬영작업,고소 촬영작업,5.6,G-47-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-5-2017,업무상 사고조사에 관한 기술지침,general,measurement_analysis,photo_unmatchable,1,WP-G5-02,사고원인 파악을 위한 정보 수집,사고원인 파악을 위한 정보 수집,6.2.1,G-5-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-5-2017,업무상 사고조사에 관한 기술지침,general,measurement_analysis,photo_unmatchable,2,WP-G5-04,적절한 위험관리대책 제시,적절한 위험관리대책 제시,6.2.3,G-5-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-5-2017,업무상 사고조사에 관한 기술지침,general,measurement_analysis,photo_unmatchable,3,WP-G5-05,위험관리 대책에 대한 계획 및 이행,위험관리 대책에 대한 계획 및 이행,6.2.4,G-5-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-52-2017,액상유체 이송용 배관시공 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G52-01,배관 반입 및 보관,배관 반입 및 보관,5.1,G-52-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-52-2017,액상유체 이송용 배관시공 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G52-02,배관 설치,배관 설치,5.2.1,G-52-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-52-2017,액상유체 이송용 배관시공 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G52-03,표면 손상 제거 및 보수,표면 손상 제거 및 보수,5.2.2,G-52-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-52-2017,액상유체 이송용 배관시공 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,4,WP-G52-04,플랜지 연결,플랜지 연결,5.2.3,G-52-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-52-2017,액상유체 이송용 배관시공 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,5,WP-G52-05,나사 이음작업,나사 이음작업,5.2.4,G-52-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-52-2017,액상유체 이송용 배관시공 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,6,WP-G52-06,밸브 설치,밸브 설치,5.2.5,G-52-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-52-2017,액상유체 이송용 배관시공 안전에 관한 기술지침,domain_specific,field_control,photo_actionable,7,WP-G52-08,현장 알림 표지판 설치,현장 알림 표지판 설치,6,G-52-2017,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-53-2013,공연 및 체육 행사 개최시 안전에 관한 지침,domain_specific,field_control,photo_actionable,1,WP-G53-03,주요 사고 대비 계획 수립,주요 사고 대비 계획 수립,4.3,G-53-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-53-2013,공연 및 체육 행사 개최시 안전에 관한 지침,domain_specific,field_control,photo_actionable,2,WP-G53-01,행사 계획 수립 및 안전관리팀 구성,행사 계획 수립 및 안전관리팀 구성,4.1,G-53-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-53-2013,공연 및 체육 행사 개최시 안전에 관한 지침,domain_specific,field_control,photo_actionable,3,WP-G53-02,참가인원 관리 계획,참가인원 관리 계획,4.2,G-53-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-53-2013,공연 및 체육 행사 개최시 안전에 관한 지침,domain_specific,field_control,photo_actionable,4,WP-G53-06,비상 시 대피 계획 수립,비상 시 대피 계획 수립,4.6,G-53-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-53-2013,공연 및 체육 행사 개최시 안전에 관한 지침,domain_specific,field_control,photo_actionable,5,WP-G53-05,화재 예방 및 진압 준비,화재 예방 및 진압 준비,4.5,G-53-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-53-2013,공연 및 체육 행사 개최시 안전에 관한 지침,domain_specific,field_control,photo_actionable,6,WP-G53-08,안전 방책 설치 및 관리,안전 방책 설치 및 관리,5.2,G-53-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-53-2013,공연 및 체육 행사 개최시 안전에 관한 지침,domain_specific,field_control,photo_actionable,7,WP-G53-10,행사장 정리 및 철거,행사장 정리 및 철거,6.2,G-53-2013,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-55-2012,차량경정비작업안전에관한기술지침,exclusive,field_control,photo_actionable,1,WP-G55-01,리프트를 이용한 차량 승강 작업,리프트를 이용한 차량 승강 작업,4.1(1),G-55-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-55-2012,차량경정비작업안전에관한기술지침,exclusive,field_control,photo_actionable,2,WP-G55-02,잭과 차축거치대를 이용한 차량 승강 작업,잭과 차축거치대를 이용한 차량 승강 작업,4.1(2),G-55-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-55-2012,차량경정비작업안전에관한기술지침,exclusive,field_control,photo_actionable,3,WP-G55-03,전기기계·기구 점검 및 관리,전기기계·기구 점검 및 관리,4.2,G-55-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-55-2012,차량경정비작업안전에관한기술지침,exclusive,field_control,photo_actionable,4,WP-G55-04,휠과 타이어 정비,휠과 타이어 정비,5.3,G-55-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-55-2012,차량경정비작업안전에관한기술지침,exclusive,field_control,photo_actionable,5,WP-G55-07,엔진 시동 및 배기가스 관리,엔진 시동 및 배기가스 관리,5.7,G-55-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-6-2011,산업폐기물 처리 사업장에 관한 안전가이드,domain_specific,field_control,photo_actionable,1,WP-G6-01,작업장 운송 안전 환경조성,작업장 운송 안전 환경조성,4.1,G-6-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-60-2012,건물 관리 작업 시 안전보건에 관한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G60-06,맨홀 작업 (계량기 검침 등),건물 바닥 청소 및 배수관 통수 작업,4.6,G-60-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-60-2012,건물 관리 작업 시 안전보건에 관한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G60-02,공조기계 송풍기 벨트 점검,공조기계 송풍기 벨트 점검,4.1,G-60-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-60-2012,건물 관리 작업 시 안전보건에 관한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G60-04,변전실 전기 작업,변전실 전기 작업,4.3,G-60-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-60-2012,건물 관리 작업 시 안전보건에 관한 기술지침,domain_specific,field_control,photo_actionable,4,WP-G60-05,자동문 고장 확인 및 수리,자동문 고장 확인 및 수리,4.4,G-60-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-60-2012,건물 관리 작업 시 안전보건에 관한 기술지침,domain_specific,field_control,photo_actionable,5,WP-G60-10,산소결핍 위험장소(맨홀·정화조·탱크) 작업,산소결핍 위험장소(맨홀·정화조·탱크) 작업,5.1,G-60-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-60-2012,건물 관리 작업 시 안전보건에 관한 기술지침,domain_specific,field_control,photo_actionable,6,WP-G60-01,,맨홀 작업 (계량기 검침 등),4.1,G-60-2012,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-64-2011,벌목작업 현장의 응급처치에 관한 지침,domain_specific,field_control,photo_actionable,1,WP-G64-03,절단 재해 응급처치,절단 재해 응급처치,7,G-64-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-64-2011,벌목작업 현장의 응급처치에 관한 지침,domain_specific,field_control,photo_actionable,2,WP-G64-04,깔림 재해 응급처치,깔림 재해 응급처치,8,G-64-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-64-2011,벌목작업 현장의 응급처치에 관한 지침,domain_specific,field_control,photo_actionable,3,WP-G64-01,응급처치 사전 준비,응급처치 사전 준비,5,G-64-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-64-2011,벌목작업 현장의 응급처치에 관한 지침,domain_specific,field_control,photo_actionable,4,WP-G64-05,응급처치 후 관리 및 이송,응급처치 후 관리 및 이송,9,G-64-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-65-2011,장애인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,1,WP-G65-05,작업과정·환경·장비 조치,작업과정·환경·장비 조치,5.3,G-65-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-65-2011,장애인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,2,WP-G65-01,위험요소 확인,위험요소 확인,5.3,G-65-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-65-2011,장애인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,3,WP-G65-02,사고 가능성 대상자 결정,사고 가능성 대상자 결정,5.3,G-65-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-65-2011,장애인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,4,WP-G65-07,근로자 상담,근로자 상담,5.3,G-65-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-65-2011,장애인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,5,WP-G65-08,정기 위험성 평가 및 점검,정기 위험성 평가 및 점검,5.3,G-65-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-66-2011,외국인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,1,WP-G66-04,위험성 평가,위험성 평가,5.5,G-66-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-66-2011,외국인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,2,WP-G66-05,개선대책 수립,개선대책 수립,5.5,G-66-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-66-2011,외국인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,3,WP-G66-01,평가대상작업 선정,평가대상작업 선정,5.5,G-66-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-66-2011,외국인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,4,WP-G66-02,외국인 근로자에게 발생할 수 있는 위험요인의 도출,외국인 근로자에게 발생할 수 있는 위험요인의 도출,5.5,G-66-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-66-2011,외국인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,5,WP-G66-03,위험도 계산,위험도 계산,5.5,G-66-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-66-2011,외국인 근로자의 안전작업에 관한 지침,general,risk_method,photo_actionable,6,WP-G66-06,위험성 평가 결과의 타당성 검토,위험성 평가 결과의 타당성 검토,5.6,G-66-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-67-2011,건물 외벽 청소 작업에 관한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G67-03,작업 도구 및 장비 점검,작업 도구 및 장비 점검,5.5,G-67-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-67-2011,건물 외벽 청소 작업에 관한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G67-04,로프 설치 및 결속,로프 설치 및 결속,6,G-67-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-67-2011,건물 외벽 청소 작업에 관한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G67-06,낙하물 방지 및 지상 통제,낙하물 방지 및 지상 통제,7.2,G-67-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-70-2011,동물원 근로자의 안전작업에 관한 지침,domain_specific,field_control,photo_actionable,1,WP-G70-01,동물 이동 작업,동물 이동 작업,4.4,G-70-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-70-2011,동물원 근로자의 안전작업에 관한 지침,domain_specific,field_control,photo_actionable,2,WP-G70-02,동물 접촉 작업,동물 접촉 작업,5.4,G-70-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-70-2011,동물원 근로자의 안전작업에 관한 지침,domain_specific,field_control,photo_actionable,3,WP-G70-03,동물 울타리 내 출입 작업,동물 울타리 내 출입 작업,5.5,G-70-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-70-2011,동물원 근로자의 안전작업에 관한 지침,domain_specific,field_control,photo_actionable,4,WP-G70-05,동물 탈출 시 대응,동물 탈출 시 대응,6.4,G-70-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-71-2011,안전보건 벤치마킹에 관한 기술지침,general,measurement_analysis,photo_unmatchable,1,WP-G71-03,벤치마킹 파트너의 선택,벤치마킹 파트너의 선택,6.3,G-71-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-71-2011,안전보건 벤치마킹에 관한 기술지침,general,measurement_analysis,photo_unmatchable,2,WP-G71-04,파트너와의 작업,파트너와의 작업,6.4,G-71-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-73-2011,소 사육장 내에서의 안전지침,domain_specific,field_control,photo_actionable,1,WP-G73-04,소 차량 적재 및 이송,소 차량 적재 및 이송,8.1,G-73-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-76-2011,공기재킷의 제작·사용에 관한 기술지침,domain_specific,field_control,photo_actionable,1,WP-G76-04,공기재킷 착용 및 사용,공기재킷 착용 및 사용,5,G-76-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-76-2011,공기재킷의 제작·사용에 관한 기술지침,domain_specific,field_control,photo_actionable,2,WP-G76-02,공기재킷 제작 - 호스 및 배관 설치,공기재킷 제작 - 호스 및 배관 설치,4.2,G-76-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-76-2011,공기재킷의 제작·사용에 관한 기술지침,domain_specific,field_control,photo_actionable,3,WP-G76-03,공기재킷 제작 - 플러그·커플링·매니폴드 설치,공기재킷 제작 - 플러그·커플링·매니폴드 설치,4.4,G-76-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-76-2011,공기재킷의 제작·사용에 관한 기술지침,domain_specific,field_control,photo_actionable,4,WP-G76-05,공기재킷 관리 및 보관,공기재킷 관리 및 보관,6,G-76-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-76-2011,공기재킷의 제작·사용에 관한 기술지침,domain_specific,field_control,photo_actionable,5,WP-G76-01,공기재킷 제작 - 재킷 제작,공기재킷 제작 - 재킷 제작,4.1,G-76-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-78-2021,유해위험물 탱크로리의 검사 및 입출하 등에 관한 기술지침,exclusive,field_control,photo_actionable,1,WP-G78-39,정전기 완화 조치,정전기 완화 조치,11.1,G-78-2021,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-78-2021,유해위험물 탱크로리의 검사 및 입출하 등에 관한 기술지침,exclusive,field_control,photo_actionable,2,WP-G78-02,잔류가스 처리작업,잔류가스 처리작업,4.3,G-78-2021,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,G-78-2021,유해위험물 탱크로리의 검사 및 입출하 등에 관한 기술지침,exclusive,field_control,photo_actionable,3,WP-G78-25,입·출하용 배관 외관검사,입·출하용 배관 외관검사,8.1.1,G-78-2021,present_in_base_ttl_same_guide
